door_accession,door_accession_key,door_assembly_number,door_version,door_prefix,genome_dir,feature_table_member,operon_member,has_operon_label_file
GCA_000217995.1,000217995.1,000217995,1,GCA,data/Methanosalsum_zhilinae_DSM_4017,data/Methanosalsum_zhilinae_DSM_4017/GCA_000217995.1_ASM21799v1_feature_table.txt,data/Methanosalsum_zhilinae_DSM_4017/Methanosalsum_zhilinae_DSM_4017_NC_015676_operon_classification_output.txt,True
GCA_000218265.1,000218265.1,000218265,1,GCA,data/Sinorhizobium_meliloti_SM11,data/Sinorhizobium_meliloti_SM11/GCA_000218265.1_ASM21826v1_feature_table.txt,data/Sinorhizobium_meliloti_SM11/Sinorhizobium_meliloti_SM11_NC_017325_operon_classification_output.txt,True
GCA_000218305.1,000218305.1,000218305,1,GCA,data/Listeria_monocytogenes_M7,data/Listeria_monocytogenes_M7/GCA_000218305.1_ASM21830v1_feature_table.txt,data/Listeria_monocytogenes_M7/Listeria_monocytogenes_M7_NC_017537_operon_classification_output.txt,True
GCA_000218565.1,000218565.1,000218565,1,GCA,data/Oligotropha_carboxidovorans_OM5,data/Oligotropha_carboxidovorans_OM5/GCA_000218565.1_ASM21856v1_feature_table.txt,data/Oligotropha_carboxidovorans_OM5/Oligotropha_carboxidovorans_OM5_NC_015684_operon_classification_output.txt,True
GCA_000218585.1,000218585.1,000218585,1,GCA,data/Oligotropha_carboxidovorans_OM4,data/Oligotropha_carboxidovorans_OM4/GCA_000218585.1_ASM21858v1_feature_table.txt,data/Oligotropha_carboxidovorans_OM4/Oligotropha_carboxidovorans_OM4_NC_017538_operon_classification_output.txt,True
GCA_000218625.1,000218625.1,000218625,1,GCA,data/Flexistipes_sinusarabici_DSM_4947,data/Flexistipes_sinusarabici_DSM_4947/GCA_000218625.1_ASM21862v1_feature_table.txt,data/Flexistipes_sinusarabici_DSM_4947/Flexistipes_sinusarabici_DSM_4947_NC_015672_operon_classification_output.txt,True
GCA_000218855.1,000218855.1,000218855,1,GCA,data/Clostridium_acetobutylicum_DSM_1731,data/Clostridium_acetobutylicum_DSM_1731/GCA_000218855.1_ASM21885v1_feature_table.txt,data/Clostridium_acetobutylicum_DSM_1731/Clostridium_acetobutylicum_DSM_1731_NC_015687_operon_classification_output.txt,True
GCA_000218875.1,000218875.1,000218875,1,GCA,data/Zymomonas_mobilis_subsp._pomaceae_ATCC_29192,data/Zymomonas_mobilis_subsp._pomaceae_ATCC_29192/GCA_000218875.1_ASM21887v1_feature_table.txt,data/Zymomonas_mobilis_subsp._pomaceae_ATCC_29192/Zymomonas_mobilis_subsp._pomaceae_ATCC_29192_NC_015709_operon_classification_output.txt,True
GCA_000218895.1,000218895.1,000218895,1,GCA,data/Runella_slithyformis_DSM_19594,data/Runella_slithyformis_DSM_19594/GCA_000218895.1_ASM21889v1_feature_table.txt,data/Runella_slithyformis_DSM_19594/Runella_slithyformis_DSM_19594_NC_015703_operon_classification_output.txt,True
GCA_000218915.1,000218915.1,000218915,1,GCA,data/Paenibacillus_mucilaginosus_KNP414,data/Paenibacillus_mucilaginosus_KNP414/GCA_000218915.1_ASM21891v1_feature_table.txt,data/Paenibacillus_mucilaginosus_KNP414/Paenibacillus_mucilaginosus_KNP414_NC_015690_operon_classification_output.txt,True
GCA_000219045.1,000219045.1,000219045,1,GCA,data/Francisella_sp._TX077308,data/Francisella_sp._TX077308/GCA_000219045.1_ASM21904v1_feature_table.txt,data/Francisella_sp._TX077308/Francisella_sp._TX077308_NC_015696_operon_classification_output.txt,True
GCA_000219105.1,000219105.1,000219105,1,GCA,data/Myxococcus_fulvus_HW-1,data/Myxococcus_fulvus_HW-1/GCA_000219105.1_ASM21910v1_feature_table.txt,data/Myxococcus_fulvus_HW-1/Myxococcus_fulvus_HW-1_NC_015711_operon_classification_output.txt,True
GCA_000219175.1,000219175.1,000219175,1,GCA,data/Candidatus_Moranella_endobia_PCIT,data/Candidatus_Moranella_endobia_PCIT/GCA_000219175.1_ASM21917v1_feature_table.txt,data/Candidatus_Moranella_endobia_PCIT/Candidatus_Moranella_endobia_PCIT_NC_015735_operon_classification_output.txt,True
GCA_000219195.1,000219195.1,000219195,1,GCA,data/Candidatus_Tremblaya_princeps_PCIT,data/Candidatus_Tremblaya_princeps_PCIT/GCA_000219195.1_ASM21919v1_feature_table.txt,data/Candidatus_Tremblaya_princeps_PCIT/Candidatus_Tremblaya_princeps_PCIT_NC_015736_operon_classification_output.txt,True
GCA_000219215.1,000219215.1,000219215,1,GCA,data/Cupriavidus_necator_N-1,data/Cupriavidus_necator_N-1/GCA_000219215.1_ASM21921v1_feature_table.txt,data/Cupriavidus_necator_N-1/Cupriavidus_necator_N-1_NC_015726_operon_classification_output.txt,True
GCA_000219355.1,000219355.1,000219355,1,GCA,data/Candidatus_Midichloria_mitochondrii_IricVA,data/Candidatus_Midichloria_mitochondrii_IricVA/GCA_000219355.1_ASM21935v1_feature_table.txt,data/Candidatus_Midichloria_mitochondrii_IricVA/Candidatus_Midichloria_mitochondrii_IricVA_NC_015722_operon_classification_output.txt,True
GCA_000219375.1,000219375.1,000219375,1,GCA,data/Mycoplasma_bovis_Hubei-1,data/Mycoplasma_bovis_Hubei-1/GCA_000219375.1_ASM21937v1_feature_table.txt,data/Mycoplasma_bovis_Hubei-1/Mycoplasma_bovis_Hubei-1_NC_015725_operon_classification_output.txt,True
GCA_000219455.1,000219455.1,000219455,1,GCA,data/Bifidobacterium_longum_subsp._longum_KACC_91563,data/Bifidobacterium_longum_subsp._longum_KACC_91563/GCA_000219455.1_ASM21945v1_feature_table.txt,data/Bifidobacterium_longum_subsp._longum_KACC_91563/Bifidobacterium_longum_subsp._longum_KACC_91563_NC_017221_operon_classification_output.txt,True
GCA_000219585.1,000219585.1,000219585,1,GCA,data/Nitrosomonas_sp._Is79A3,data/Nitrosomonas_sp._Is79A3/GCA_000219585.1_ASM21958v1_feature_table.txt,data/Nitrosomonas_sp._Is79A3/Nitrosomonas_sp._Is79A3_NC_015731_operon_classification_output.txt,True
GCA_000219605.1,000219605.1,000219605,1,GCA,data/Pseudomonas_stutzeri_ATCC_17588_=_LMG_11199,data/Pseudomonas_stutzeri_ATCC_17588_=_LMG_11199/GCA_000219605.1_ASM21960v1_feature_table.txt,data/Pseudomonas_stutzeri_ATCC_17588_=_LMG_11199/Pseudomonas_stutzeri_ATCC_17588_=_LMG_11199_NC_015740_operon_classification_output.txt,True
GCA_000219705.1,000219705.1,000219705,1,GCA,data/Pseudomonas_putida_S16,data/Pseudomonas_putida_S16/GCA_000219705.1_ASM21970v1_feature_table.txt,data/Pseudomonas_putida_S16/Pseudomonas_putida_S16_NC_015733_operon_classification_output.txt,True
GCA_000219725.1,000219725.1,000219725,1,GCA,data/Spirochaeta_caldaria_DSM_7334,data/Spirochaeta_caldaria_DSM_7334/GCA_000219725.1_ASM21972v1_feature_table.txt,data/Spirochaeta_caldaria_DSM_7334/Spirochaeta_caldaria_DSM_7334_NC_015732_operon_classification_output.txt,True
GCA_000219785.1,000219785.1,000219785,1,GCA,data/Leuconostoc_sp._C2,data/Leuconostoc_sp._C2/GCA_000219785.1_ASM21978v1_feature_table.txt,data/Leuconostoc_sp._C2/Leuconostoc_sp._C2_NC_015734_operon_classification_output.txt,True
GCA_000219805.1,000219805.1,000219805,1,GCA,data/Weissella_koreensis_KACC_15510,data/Weissella_koreensis_KACC_15510/GCA_000219805.1_ASM21980v1_feature_table.txt,data/Weissella_koreensis_KACC_15510/Weissella_koreensis_KACC_15510_NC_015759_operon_classification_output.txt,True
GCA_000219855.1,000219855.1,000219855,1,GCA,data/Sulfobacillus_acidophilus_TPY,data/Sulfobacillus_acidophilus_TPY/GCA_000219855.1_ASM21985v1_feature_table.txt,data/Sulfobacillus_acidophilus_TPY/Sulfobacillus_acidophilus_TPY_NC_015757_operon_classification_output.txt,True
GCA_000219875.1,000219875.1,000219875,1,GCA,data/Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1,data/Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1/GCA_000219875.1_ASM21987v1_feature_table.txt,data/Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1/Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1_NC_017167_operon_classification_output.txt,True
GCA_000219915.3,000219915.3,000219915,3,GCA,data/Advenella_kashmirensis_WT001,data/Advenella_kashmirensis_WT001/GCA_000219915.3_ASM21991v3_feature_table.txt,data/Advenella_kashmirensis_WT001/Advenella_kashmirensis_WT001_NC_017964_operon_classification_output.txt,True
GCA_000220105.1,000220105.1,000220105,1,GCA,data/Chlamydia_trachomatis_L2c,data/Chlamydia_trachomatis_L2c/GCA_000220105.1_ASM22010v1_feature_table.txt,data/Chlamydia_trachomatis_L2c/Chlamydia_trachomatis_L2c_NC_015744_operon_classification_output.txt,True
GCA_000220485.1,000220485.1,000220485,1,GCA,data/Klebsiella_pneumoniae_KCTC_2242,data/Klebsiella_pneumoniae_KCTC_2242/GCA_000220485.1_ASM22048v1_feature_table.txt,data/Klebsiella_pneumoniae_KCTC_2242/Klebsiella_pneumoniae_KCTC_2242_NC_017540_operon_classification_output.txt,True
GCA_000220625.1,000220625.1,000220625,1,GCA,data/Capnocytophaga_canimorsus_Cc5,data/Capnocytophaga_canimorsus_Cc5/GCA_000220625.1_ASM22062v1_feature_table.txt,data/Capnocytophaga_canimorsus_Cc5/Capnocytophaga_canimorsus_Cc5_NC_015846_operon_classification_output.txt,True
GCA_000220645.1,000220645.1,000220645,1,GCA,data/Methanococcus_maripaludis_X1,data/Methanococcus_maripaludis_X1/GCA_000220645.1_ASM22064v1_feature_table.txt,data/Methanococcus_maripaludis_X1/Methanococcus_maripaludis_X1_NC_015847_operon_classification_output.txt,True
GCA_000220885.1,000220885.1,000220885,1,GCA,data/Bifidobacterium_animalis_subsp._lactis_CNCM_I-2494,data/Bifidobacterium_animalis_subsp._lactis_CNCM_I-2494/GCA_000220885.1_ASM22088v1_feature_table.txt,data/Bifidobacterium_animalis_subsp._lactis_CNCM_I-2494/Bifidobacterium_animalis_subsp._lactis_CNCM_I-2494_NC_017215_operon_classification_output.txt,True
GCA_000220945.1,000220945.1,000220945,1,GCA,data/Amycolatopsis_mediterranei_S699,data/Amycolatopsis_mediterranei_S699/GCA_000220945.1_ASM22094v1_feature_table.txt,data/Amycolatopsis_mediterranei_S699/Amycolatopsis_mediterranei_S699_NC_017186_operon_classification_output.txt,True
GCA_000221005.1,000221005.1,000221005,1,GCA,data/Brucella_pinnipedialis_B294,data/Brucella_pinnipedialis_B294/GCA_000221005.1_ASM22100v1_feature_table.txt,data/Brucella_pinnipedialis_B294/Brucella_pinnipedialis_B294_NC_015857_operon_classification_output.txt,True
GCA_000221025.1,000221025.1,000221025,1,GCA,data/Acidithiobacillus_caldus_SM-1,data/Acidithiobacillus_caldus_SM-1/GCA_000221025.1_ASM22102v1_feature_table.txt,data/Acidithiobacillus_caldus_SM-1/Acidithiobacillus_caldus_SM-1_NC_015850_operon_classification_output.txt,True
GCA_000221045.1,000221045.1,000221045,1,GCA,data/Collimonas_fungivorans_Ter331,data/Collimonas_fungivorans_Ter331/GCA_000221045.1_ASM22104v1_feature_table.txt,data/Collimonas_fungivorans_Ter331/Collimonas_fungivorans_Ter331_NC_015856_operon_classification_output.txt,True
GCA_000221185.1,000221185.1,000221185,1,GCA,data/Thermococcus_sp._4557,data/Thermococcus_sp._4557/GCA_000221185.1_ASM22118v1_feature_table.txt,data/Thermococcus_sp._4557/Thermococcus_sp._4557_NC_015865_operon_classification_output.txt,True
GCA_000221205.1,000221205.1,000221205,1,GCA,data/Rickettsia_heilongjiangensis_054,data/Rickettsia_heilongjiangensis_054/GCA_000221205.1_ASM22120v1_feature_table.txt,data/Rickettsia_heilongjiangensis_054/Rickettsia_heilongjiangensis_054_NC_015866_operon_classification_output.txt,True
GCA_000221625.1,000221625.1,000221625,1,GCA,data/Corynebacterium_pseudotuberculosis_PAT10,data/Corynebacterium_pseudotuberculosis_PAT10/GCA_000221625.1_ASM22162v1_feature_table.txt,data/Corynebacterium_pseudotuberculosis_PAT10/Corynebacterium_pseudotuberculosis_PAT10_NC_017305_operon_classification_output.txt,True
GCA_000221645.1,000221645.1,000221645,1,GCA,data/Bacillus_amyloliquefaciens_XH7,data/Bacillus_amyloliquefaciens_XH7/GCA_000221645.1_ASM22164v1_feature_table.txt,data/Bacillus_amyloliquefaciens_XH7/Bacillus_amyloliquefaciens_XH7_NC_017191_operon_classification_output.txt,True
GCA_000221965.1,000221965.1,000221965,1,GCA,data/Xanthomonas_campestris_pv._raphani_756C,data/Xanthomonas_campestris_pv._raphani_756C/GCA_000221965.1_ASM22196v1_feature_table.txt,data/Xanthomonas_campestris_pv._raphani_756C/Xanthomonas_campestris_pv._raphani_756C_NC_017271_operon_classification_output.txt,True
GCA_000221985.1,000221985.1,000221985,1,GCA,data/Streptococcus_pseudopneumoniae_IS7493,data/Streptococcus_pseudopneumoniae_IS7493/GCA_000221985.1_ASM22198v1_feature_table.txt,data/Streptococcus_pseudopneumoniae_IS7493/Streptococcus_pseudopneumoniae_IS7493_NC_015875_operon_classification_output.txt,True
GCA_000222305.1,000222305.1,000222305,1,GCA,data/Borrelia_bissettii_DN127,data/Borrelia_bissettii_DN127/GCA_000222305.1_ASM22230v1_feature_table.txt,data/Borrelia_bissettii_DN127/Borrelia_bissettii_DN127_NC_015921_operon_classification_output.txt,True
GCA_000222485.1,000222485.1,000222485,1,GCA,data/Cyclobacterium_marinum_DSM_745,data/Cyclobacterium_marinum_DSM_745/GCA_000222485.1_ASM22248v1_feature_table.txt,data/Cyclobacterium_marinum_DSM_745/Cyclobacterium_marinum_DSM_745_NC_015914_operon_classification_output.txt,True
GCA_000222975.1,000222975.1,000222975,1,GCA,data/Yersinia_pestis_A1122,data/Yersinia_pestis_A1122/GCA_000222975.1_ASM22297v1_feature_table.txt,data/Yersinia_pestis_A1122/Yersinia_pestis_A1122_NC_017168_operon_classification_output.txt,True
GCA_000223195.1,000223195.1,000223195,1,GCA,data/Brucella_suis_1330,data/Brucella_suis_1330/GCA_000223195.1_ASM22319v1_feature_table.txt,data/Brucella_suis_1330/Brucella_suis_1330_NC_017251_operon_classification_output.txt,True
GCA_000223215.1,000223215.1,000223215,1,GCA,data/Brachyspira_intermedia_PWSA,data/Brachyspira_intermedia_PWSA/GCA_000223215.1_ASM22321v1_feature_table.txt,data/Brachyspira_intermedia_PWSA/Brachyspira_intermedia_PWSA_NC_017243_operon_classification_output.txt,True
GCA_000223375.1,000223375.1,000223375,1,GCA,data/Ketogulonigenium_vulgarum_WSH-001,data/Ketogulonigenium_vulgarum_WSH-001/GCA_000223375.1_ASM22337v1_feature_table.txt,data/Ketogulonigenium_vulgarum_WSH-001/Ketogulonigenium_vulgarum_WSH-001_NC_017384_operon_classification_output.txt,True
GCA_000223395.1,000223395.1,000223395,1,GCA,data/Pyrolobus_fumarii_1A,data/Pyrolobus_fumarii_1A/GCA_000223395.1_ASM22339v1_feature_table.txt,data/Pyrolobus_fumarii_1A/Pyrolobus_fumarii_1A_NC_015931_operon_classification_output.txt,True
GCA_000223885.1,000223885.1,000223885,1,GCA,data/Stenotrophomonas_maltophilia_JV3,data/Stenotrophomonas_maltophilia_JV3/GCA_000223885.1_ASM22388v1_feature_table.txt,data/Stenotrophomonas_maltophilia_JV3/Stenotrophomonas_maltophilia_JV3_NC_015947_operon_classification_output.txt,True
GCA_000223905.1,000223905.1,000223905,1,GCA,data/Haloarcula_hispanica_ATCC_33960,data/Haloarcula_hispanica_ATCC_33960/GCA_000223905.1_ASM22390v1_feature_table.txt,data/Haloarcula_hispanica_ATCC_33960/Haloarcula_hispanica_ATCC_33960_NC_015948_operon_classification_output.txt,True
GCA_000224085.1,000224085.1,000224085,1,GCA,data/Muricauda_ruestringensis_DSM_13258,data/Muricauda_ruestringensis_DSM_13258/GCA_000224085.1_ASM22408v1_feature_table.txt,data/Muricauda_ruestringensis_DSM_13258/Muricauda_ruestringensis_DSM_13258_NC_015945_operon_classification_output.txt,True
GCA_000224105.1,000224105.1,000224105,1,GCA,data/Mycoplasma_putrefaciens_KS1,data/Mycoplasma_putrefaciens_KS1/GCA_000224105.1_ASM22410v1_feature_table.txt,data/Mycoplasma_putrefaciens_KS1/Mycoplasma_putrefaciens_KS1_NC_015946_operon_classification_output.txt,True
GCA_000224435.1,000224435.1,000224435,1,GCA,data/Mycobacterium_tuberculosis_CTRI-2,data/Mycobacterium_tuberculosis_CTRI-2/GCA_000224435.1_ASM22443v1_feature_table.txt,data/Mycobacterium_tuberculosis_CTRI-2/Mycobacterium_tuberculosis_CTRI-2_NC_017524_operon_classification_output.txt,True
GCA_000224475.1,000224475.1,000224475,1,GCA,data/Halophilic_archaeon_DL31,data/Halophilic_archaeon_DL31/GCA_000224475.1_ASM22447v1_feature_table.txt,data/Halophilic_archaeon_DL31/Halophilic_archaeon_DL31_NC_015954_operon_classification_output.txt,True
GCA_000224535.1,000224535.1,000224535,1,GCA,data/Helicobacter_pylori_Puno120,data/Helicobacter_pylori_Puno120/GCA_000224535.1_ASM22453v1_feature_table.txt,data/Helicobacter_pylori_Puno120/Helicobacter_pylori_Puno120_NC_017378_operon_classification_output.txt,True
GCA_000224555.1,000224555.1,000224555,1,GCA,data/Helicobacter_pylori_Puno135,data/Helicobacter_pylori_Puno135/GCA_000224555.1_ASM22455v1_feature_table.txt,data/Helicobacter_pylori_Puno135/Helicobacter_pylori_Puno135_NC_017379_operon_classification_output.txt,True
GCA_000224575.1,000224575.1,000224575,1,GCA,data/Helicobacter_pylori_SNT49,data/Helicobacter_pylori_SNT49/GCA_000224575.1_ASM22457v1_feature_table.txt,data/Helicobacter_pylori_SNT49/Helicobacter_pylori_SNT49_NC_017376_operon_classification_output.txt,True
GCA_000224675.1,000224675.1,000224675,1,GCA,data/Enterobacter_asburiae_LF7a,data/Enterobacter_asburiae_LF7a/GCA_000224675.1_ASM22467v1_feature_table.txt,data/Enterobacter_asburiae_LF7a/Enterobacter_asburiae_LF7a_NC_015968_operon_classification_output.txt,True
GCA_000224745.1,000224745.1,000224745,1,GCA,data/Rhodothermus_marinus_SG0.5JP17-172,data/Rhodothermus_marinus_SG0.5JP17-172/GCA_000224745.1_ASM22474v1_feature_table.txt,data/Rhodothermus_marinus_SG0.5JP17-172/Rhodothermus_marinus_SG0.5JP17-172_NC_015966_operon_classification_output.txt,True
GCA_000224965.2,000224965.2,000224965,2,GCA,data/Bifidobacterium_animalis_subsp._lactis_BLC1,data/Bifidobacterium_animalis_subsp._lactis_BLC1/GCA_000224965.2_ASM22496v2_feature_table.txt,data/Bifidobacterium_animalis_subsp._lactis_BLC1/Bifidobacterium_animalis_subsp._lactis_BLC1_NC_017216_operon_classification_output.txt,True
GCA_000224985.1,000224985.1,000224985,1,GCA,data/Lactobacillus_ruminis_ATCC_27782,data/Lactobacillus_ruminis_ATCC_27782/GCA_000224985.1_ASM22498v1_feature_table.txt,data/Lactobacillus_ruminis_ATCC_27782/Lactobacillus_ruminis_ATCC_27782_NC_015975_operon_classification_output.txt,True
GCA_000225265.1,000225265.1,000225265,1,GCA,data/Bacillus_megaterium_WSH-002,data/Bacillus_megaterium_WSH-002/GCA_000225265.1_ASM22526v1_feature_table.txt,data/Bacillus_megaterium_WSH-002/Bacillus_megaterium_WSH-002_NC_017138_operon_classification_output.txt,True
GCA_000225325.1,000225325.1,000225325,1,GCA,data/Lactobacillus_sanfranciscensis_TMW_1.1304,data/Lactobacillus_sanfranciscensis_TMW_1.1304/GCA_000225325.1_ASM22532v1_feature_table.txt,data/Lactobacillus_sanfranciscensis_TMW_1.1304/Lactobacillus_sanfranciscensis_TMW_1.1304_NC_015978_operon_classification_output.txt,True
GCA_000225345.1,000225345.1,000225345,1,GCA,data/Roseburia_hominis_A2-183,data/Roseburia_hominis_A2-183/GCA_000225345.1_ASM22534v1_feature_table.txt,data/Roseburia_hominis_A2-183/Roseburia_hominis_A2-183_NC_015977_operon_classification_output.txt,True
GCA_000225445.1,000225445.1,000225445,1,GCA,data/Buchnera_aphidicola_str._Ak_(Acyrthosiphon_kondoi),data/Buchnera_aphidicola_str._Ak_(Acyrthosiphon_kondoi)/GCA_000225445.1_ASM22544v1_feature_table.txt,data/Buchnera_aphidicola_str._Ak_(Acyrthosiphon_kondoi)/Buchnera_aphidicola_str._Ak_(Acyrthosiphon_kondoi)_NC_017256_operon_classification_output.txt,True
GCA_000225465.1,000225465.1,000225465,1,GCA,data/Buchnera_aphidicola_str._Ua_(Uroleucon_ambrosiae),data/Buchnera_aphidicola_str._Ua_(Uroleucon_ambrosiae)/GCA_000225465.1_ASM22546v1_feature_table.txt,data/Buchnera_aphidicola_str._Ua_(Uroleucon_ambrosiae)/Buchnera_aphidicola_str._Ua_(Uroleucon_ambrosiae)_NC_017259_operon_classification_output.txt,True
GCA_000225915.1,000225915.1,000225915,1,GCA,data/Xanthomonas_axonopodis_pv._citrumelo_F1,data/Xanthomonas_axonopodis_pv._citrumelo_F1/GCA_000225915.1_ASM22591v1_feature_table.txt,data/Xanthomonas_axonopodis_pv._citrumelo_F1/Xanthomonas_axonopodis_pv._citrumelo_F1_NC_016010_operon_classification_output.txt,True
GCA_000225955.1,000225955.1,000225955,1,GCA,data/Rhodospirillum_rubrum_F11,data/Rhodospirillum_rubrum_F11/GCA_000225955.1_ASM22595v1_feature_table.txt,data/Rhodospirillum_rubrum_F11/Rhodospirillum_rubrum_F11_NC_017584_operon_classification_output.txt,True
GCA_000226155.1,000226155.1,000226155,1,GCA,data/Pseudomonas_aeruginosa_M18,data/Pseudomonas_aeruginosa_M18/GCA_000226155.1_ASM22615v1_feature_table.txt,data/Pseudomonas_aeruginosa_M18/Pseudomonas_aeruginosa_M18_NC_017548_operon_classification_output.txt,True
GCA_000226275.2,000226275.2,000226275,2,GCA,data/Acinetobacter_baumannii_MDR-ZJ06,data/Acinetobacter_baumannii_MDR-ZJ06/GCA_000226275.2_ASM22627v2_feature_table.txt,data/Acinetobacter_baumannii_MDR-ZJ06/Acinetobacter_baumannii_MDR-ZJ06_NC_017171_operon_classification_output.txt,True
GCA_000226295.1,000226295.1,000226295,1,GCA,data/Candidatus_Chloracidobacterium_thermophilum_B,data/Candidatus_Chloracidobacterium_thermophilum_B/GCA_000226295.1_ASM22629v1_feature_table.txt,data/Candidatus_Chloracidobacterium_thermophilum_B/Candidatus_Chloracidobacterium_thermophilum_B_NC_016024_operon_classification_output.txt,True
